25507571;41.15576;-8.582952;-0.1498008;0.7183035
25507572;41.15492;-8.582952;-0.1498008;0.7182889
25507573;41.15498;-8.582724;-0.1497968;0.7182899
25507574;41.15446;-8.582735;-0.149797;0.7182808
25507575;41.15451;-8.58251;-0.1497931;0.7182817
25507576;41.15415;-8.58254;-0.1497936;0.7182754
25507577;41.15382;-8.582051;-0.1497851;0.7182696
25507578;41.15317;-8.581771;-0.1497802;0.7182583
25507579;41.15329;-8.581586;-0.1497769;0.7182603
25507580;41.15196;-8.580387;-0.149756;0.7182372
25507583;41.15144;-8.579514;-0.1497408;0.718228
25507585;41.15094;-8.579097;-0.1497335;0.7182193
25507550;41.16636;-8.583835;-0.1498162;0.7184885
25507554;41.16539;-8.582572;-0.1497941;0.7184715
25507556;41.16315;-8.581307;-0.1497721;0.7184324
25507558;41.16271;-8.581228;-0.1497707;0.7184248
25507560;41.16227;-8.58122;-0.1497705;0.718417
25507562;41.16188;-8.581352;-0.1497729;0.7184104
25507563;41.16187;-8.581162;-0.1497695;0.7184101
25507569;41.15709;-8.582961;-0.1498009;0.7183267
25507570;41.15625;-8.583229;-0.1498056;0.7183121
25507561;41.1622;-8.581044;-0.1497675;0.7184159
25507581;41.15221;-8.580324;-0.1497549;0.7182416
25507552;41.16623;-8.583576;-0.1498117;0.7184862
25532144;41.17271;-8.594767;-0.150007;0.7185993
25532202;41.17196;-8.596435;-0.1500361;0.7185863
25532193;41.17267;-8.595076;-0.1500124;0.7185986
25620759;41.1488;-8.612135;-0.1503101;0.718182
25632283;41.15503;-8.618997;-0.1504299;0.7182907
25632285;41.15416;-8.61333;-0.150331;0.7182757
25632292;41.15287;-8.613593;-0.1503356;0.7182531
25632401;41.15049;-8.608911;-0.1502538;0.7182115
25632374;41.15522;-8.611936;-0.1503066;0.7182941
25632375;41.15517;-8.610028;-0.1502733;0.7182932
25632404;41.14922;-8.6095;-0.1502641;0.7181893
25632413;41.15133;-8.604275;-0.1501729;0.7182263
25632403;41.14964;-8.609517;-0.1502644;0.7181967
25632370;41.14777;-8.620502;-0.1504561;0.7181641
25632426;41.15328;-8.602441;-0.1501409;0.7182602
25632427;41.15326;-8.600788;-0.1501121;0.7182599
25632439;41.1495;-8.601839;-0.1501304;0.7181942
25632440;41.15015;-8.601228;-0.1501197;0.7182056
25632444;41.15056;-8.600702;-0.1501106;0.7182127
25632448;41.1547;-8.603825;-0.1501651;0.718285
25632399;41.15111;-8.607389;-0.1502273;0.7182223
25632445;41.15228;-8.60487;-0.1501833;0.7182428
25632410;41.15096;-8.605365;-0.1501919;0.7182197
25632522;41.15454;-8.600574;-0.1501083;0.7182822
25632450;41.15508;-8.605576;-0.1501956;0.7182917
25632398;41.15092;-8.606738;-0.1502159;0.7182191
25632417;41.15117;-8.608475;-0.1502462;0.7182233
25632416;41.15231;-8.606874;-0.1502183;0.7182432
25632452;41.15442;-8.605941;-0.150202;0.7182801
26015876;41.16843;-8.589648;-0.1499176;0.7185246
26015899;41.17163;-8.604227;-0.1501721;0.7185805
26015900;41.1715;-8.604259;-0.1501726;0.7185783
26015881;41.17167;-8.594523;-0.1500027;0.7185811
26015907;41.17251;-8.606783;-0.1502167;0.7185959
26015901;41.17176;-8.604988;-0.1501854;0.7185827
26015915;41.17438;-8.610821;-0.1502872;0.7186285
26015917;41.17448;-8.611713;-0.1503028;0.7186303
26015880;41.17103;-8.59364;-0.1499873;0.7185701
26015919;41.17455;-8.612743;-0.1503207;0.7186315
26015870;41.16661;-8.585885;-0.149852;0.7184929
26015872;41.16668;-8.586287;-0.149859;0.7184942
26015874;41.16702;-8.587144;-0.1498739;0.7185
26015866;41.16647;-8.584254;-0.1498235;0.7184905
26015868;41.16657;-8.585238;-0.1498407;0.7184922
26015882;41.17131;-8.594064;-0.1499947;0.7185749
26015884;41.17165;-8.594792;-0.1500074;0.7185808
26015931;41.17294;-8.627668;-0.1505812;0.7186034
26015933;41.17276;-8.628671;-0.1505987;0.7186002
26015936;41.17134;-8.634708;-0.1507041;0.7185755
26015935;41.17148;-8.634761;-0.150705;0.7185779
26015937;41.17134;-8.635383;-0.1507159;0.7185754
26016421;41.1666;-8.643126;-0.150851;0.7184926
26016425;41.16468;-8.647214;-0.1509224;0.7184591
26016427;41.1642;-8.648056;-0.1509371;0.7184507
26016429;41.16359;-8.648691;-0.1509481;0.7184401
26016432;41.1629;-8.648995;-0.1509534;0.7184281
26016442;41.15879;-8.647492;-0.1509272;0.7183564
26016443;41.1571;-8.646398;-0.1509081;0.7183269
26016444;41.15718;-8.646188;-0.1509044;0.7183284
26016445;41.15662;-8.646092;-0.1509028;0.7183185
26016446;41.15672;-8.645885;-0.1508992;0.7183203
26016448;41.15609;-8.645601;-0.1508942;0.7183093
26016460;41.15124;-8.641754;-0.1508271;0.7182246
26016455;41.15222;-8.643554;-0.1508585;0.7182418
26016456;41.15234;-8.643374;-0.1508553;0.7182438
26016412;41.17073;-8.636739;-0.1507395;0.7185648
26016431;41.16296;-8.649179;-0.1509567;0.7184293
26016437;41.16112;-8.649332;-0.1509593;0.718397
26016413;41.17046;-8.637659;-0.1507556;0.71856
26016415;41.17005;-8.638339;-0.1507675;0.7185529
26016423;41.16586;-8.64447;-0.1508745;0.7184797
26016411;41.17068;-8.63722;-0.1507479;0.7185639
26016450;41.15383;-8.644693;-0.1508784;0.7182699
26016451;41.15322;-8.644477;-0.1508746;0.7182593
26016452;41.15326;-8.644324;-0.1508719;0.7182599
26016440;41.16;-8.648518;-0.1509451;0.7183776
26016441;41.15867;-8.647618;-0.1509294;0.7183543
26057846;41.18001;-8.590476;-0.1499321;0.7187268
26122654;41.18156;-8.621898;-0.1504805;0.7187538
26122657;41.18135;-8.621083;-0.1504663;0.7187501
26122658;41.18111;-8.621108;-0.1504667;0.7187459
26122659;41.18092;-8.62128;-0.1504697;0.7187425
26122667;41.17986;-8.622005;-0.1504824;0.7187242
26122672;41.18141;-8.620761;-0.1504607;0.7187513
26122698;41.18008;-8.623898;-0.1505154;0.7187279
26122702;41.17994;-8.623465;-0.1505079;0.7187256
26122704;41.17942;-8.623314;-0.1505052;0.7187166
26122707;41.17981;-8.622421;-0.1504896;0.7187234
26122716;41.17518;-8.594015;-0.1499939;0.7186425
26122715;41.1753;-8.593762;-0.1499895;0.7186445
26122717;41.17591;-8.593556;-0.1499858;0.7186552
26122721;41.18055;-8.592943;-0.1499752;0.7187362
26122722;41.18153;-8.592938;-0.1499751;0.7187533
26122792;41.18838;-8.594941;-0.15001;0.7188728
26122718;41.17681;-8.593349;-0.1499822;0.7186709
26122728;41.18824;-8.594745;-0.1500066;0.7188705
26122731;41.19006;-8.594096;-0.1499953;0.7189021
26122732;41.19129;-8.592913;-0.1499746;0.7189236
60795248;41.16986;-8.637495;-0.1507527;0.7185496
60795247;41.17051;-8.638126;-0.1507638;0.7185609
96496566;41.17212;-8.675686;-0.1514193;0.7185889
96497003;41.17392;-8.67266;-0.1513665;0.7186205
96497004;41.17465;-8.671456;-0.1513455;0.7186332
96497005;41.17485;-8.671243;-0.1513417;0.7186366
96497256;41.17496;-8.671436;-0.1513451;0.7186386
96497257;41.17477;-8.671646;-0.1513488;0.7186354
111416022;41.16193;-8.656025;-0.1510761;0.7184111
111416206;41.16077;-8.658253;-0.151115;0.7183909
111460002;41.15064;-8.640581;-0.1508066;0.7182142
111461652;41.15078;-8.640421;-0.1508038;0.7182165
111461655;41.15094;-8.640169;-0.1507994;0.7182193
111461663;41.15098;-8.636499;-0.1507353;0.7182201
111462212;41.15045;-8.637307;-0.1507494;0.7182109
111462213;41.14993;-8.638646;-0.1507728;0.7182018
111462217;41.14967;-8.639376;-0.1507856;0.7181972
111462218;41.14949;-8.639994;-0.1507963;0.7181942
111463991;41.1494;-8.640449;-0.1508043;0.7181925
111464001;41.15005;-8.643959;-0.1508655;0.7182039
111463993;41.14929;-8.641654;-0.1508253;0.7181906
111463996;41.14942;-8.642641;-0.1508425;0.7181928
111464003;41.15031;-8.644239;-0.1508704;0.7182085
111465590;41.15063;-8.6446;-0.1508767;0.7182139
111465621;41.15063;-8.636595;-0.150737;0.7182141
111633417;41.17681;-8.662015;-0.1511807;0.7186708
111635271;41.17788;-8.656239;-0.1510799;0.7186896
111635269;41.17799;-8.656178;-0.1510788;0.7186915
111635267;41.17817;-8.656183;-0.1510789;0.7186946
111636727;41.1782;-8.655844;-0.151073;0.7186952
111636728;41.17809;-8.655981;-0.1510754;0.7186933
111636733;41.17767;-8.65556;-0.151068;0.7186859
111636734;41.17768;-8.655432;-0.1510658;0.7186862
111636735;41.17775;-8.655277;-0.1510631;0.7186872
111636736;41.17782;-8.655166;-0.1510611;0.7186885
111636740;41.1781;-8.65508;-0.1510596;0.7186935
111636741;41.17818;-8.655131;-0.1510605;0.7186949
111636744;41.17831;-8.655475;-0.1510665;0.7186972
111636745;41.17831;-8.655595;-0.1510686;0.718697
111636738;41.17794;-8.655055;-0.1510592;0.7186907
111636731;41.17775;-8.655892;-0.1510738;0.7186874
111636743;41.17831;-8.655356;-0.1510645;0.7186971
111636730;41.17783;-8.655975;-0.1510753;0.7186887
111636726;41.17828;-8.655706;-0.1510706;0.7186965
111636729;41.17801;-8.656021;-0.1510761;0.7186919
111638824;41.17883;-8.656858;-0.1510907;0.7187061
111641315;41.17869;-8.655938;-0.1510746;0.7187037
111641316;41.17846;-8.655641;-0.1510694;0.7186996
111641319;41.17838;-8.65549;-0.1510668;0.7186983
111642239;41.17903;-8.656373;-0.1510822;0.7187096
111644725;41.17902;-8.657063;-0.1510942;0.7187095
111644723;41.17956;-8.657544;-0.1511026;0.7187189
111646293;41.18031;-8.658488;-0.1511191;0.7187319
111646761;41.18041;-8.658324;-0.1511163;0.7187338
111646762;41.16936;-8.644743;-0.1508792;0.7185409
111647989;41.17913;-8.652233;-0.15101;0.7187113
111648482;41.17927;-8.652522;-0.151015;0.7187138
111649545;41.17716;-8.654239;-0.151045;0.718677
111649546;41.17769;-8.654865;-0.1510559;0.7186863
111649548;41.17781;-8.654977;-0.1510578;0.7186884
112263597;41.17617;-8.653028;-0.1510238;0.7186597
112264493;41.1759;-8.65278;-0.1510195;0.7186551
112265317;41.17764;-8.653131;-0.1510256;0.7186854
112265320;41.17754;-8.65338;-0.15103;0.7186836
112265322;41.17748;-8.653526;-0.1510325;0.7186826
112265324;41.17736;-8.653689;-0.1510354;0.7186804
112265327;41.17723;-8.653861;-0.1510384;0.7186783
112265328;41.17717;-8.653981;-0.1510405;0.7186773
112265329;41.17715;-8.65411;-0.1510427;0.7186769
112265332;41.17717;-8.654204;-0.1510444;0.7186772
112266446;41.17766;-8.655449;-0.1510661;0.7186857
112266448;41.17763;-8.655346;-0.1510643;0.7186852
112266449;41.17757;-8.655243;-0.1510625;0.7186843
112266450;41.17752;-8.655149;-0.1510608;0.7186834
112281582;41.17727;-8.654746;-0.1510538;0.718679
112288392;41.17587;-8.653312;-0.1510288;0.7186545
112288394;41.17577;-8.653337;-0.1510292;0.7186527
112288397;41.17566;-8.653406;-0.1510304;0.7186508
112288398;41.17553;-8.653483;-0.1510318;0.7186486
112288399;41.17545;-8.653475;-0.1510316;0.7186471
112288401;41.17536;-8.653406;-0.1510304;0.7186456
112288402;41.17528;-8.653337;-0.1510292;0.7186443
112289355;41.17522;-8.65332;-0.1510289;0.7186431
112292243;41.1753;-8.653192;-0.1510267;0.7186446
112292245;41.17535;-8.653329;-0.1510291;0.7186454
112292246;41.17545;-8.653423;-0.1510307;0.7186471
112292247;41.17554;-8.653415;-0.1510306;0.7186487
112292248;41.17561;-8.65338;-0.15103;0.7186499
112292250;41.17567;-8.653286;-0.1510283;0.718651
112293563;41.17537;-8.652446;-0.1510137;0.7186458
112552074;41.1757;-8.652831;-0.1510204;0.7186515
112552939;41.17515;-8.653028;-0.1510238;0.7186419
112580224;41.17624;-8.651045;-0.1509892;0.7186609
112580529;41.17645;-8.65131;-0.1509938;0.7186646
112581021;41.17654;-8.651664;-0.151;0.7186662
112581022;41.17628;-8.65169;-0.1510005;0.7186617
112581480;41.1773;-8.652395;-0.1510128;0.7186795
112588576;41.16897;-8.644475;-0.1508746;0.7185341
112590248;41.1675;-8.642681;-0.1508432;0.7185084
112591303;41.16691;-8.641775;-0.1508274;0.7184982
112591352;41.16681;-8.641846;-0.1508287;0.7184964
112591702;41.16747;-8.640901;-0.1508122;0.7185079
112591706;41.16729;-8.640703;-0.1508087;0.7185047
112591709;41.16705;-8.640686;-0.1508084;0.7185005
112591715;41.16681;-8.640909;-0.1508123;0.7184964
112592148;41.16551;-8.640288;-0.1508015;0.7184737
112593054;41.16594;-8.641228;-0.1508179;0.7184811
112593058;41.16588;-8.640956;-0.1508131;0.7184802
112594525;41.16607;-8.640111;-0.1507984;0.7184834
112595515;41.16563;-8.640468;-0.1508046;0.7184759
112597479;41.17266;-8.62237;-0.1504887;0.7185985
112597480;41.17238;-8.622559;-0.150492;0.7185937
112597463;41.17211;-8.622725;-0.1504949;0.7185889
112599904;41.17237;-8.623365;-0.1505061;0.7185934
112599906;41.17268;-8.623589;-0.15051;0.7185988
112599907;41.173;-8.623503;-0.1505085;0.7186044
112599903;41.17227;-8.622954;-0.1504989;0.7185916
112613566;41.18008;-8.62368;-0.1505116;0.7187279
112613564;41.17962;-8.627315;-0.150575;0.71872
112613584;41.18316;-8.613445;-0.150333;0.7187817
112613593;41.18459;-8.608738;-0.1502508;0.7188066
112613558;41.17909;-8.632429;-0.1506643;0.7187107
112613531;41.18208;-8.647058;-0.1509196;0.7187628
112613594;41.18461;-8.608285;-0.1502429;0.7188071
112613596;41.18459;-8.607367;-0.1502269;0.7188066
112613559;41.1791;-8.632188;-0.1506601;0.7187109
112613608;41.18059;-8.592617;-0.1499695;0.7187368
112613603;41.18244;-8.598184;-0.1500666;0.7187692
112613609;41.18007;-8.591228;-0.1499452;0.7187277
112628017;41.18393;-8.640911;-0.1508123;0.7187951
112628020;41.18432;-8.641662;-0.1508255;0.718802
112631533;41.18145;-8.620421;-0.1504547;0.7187518
112632829;41.18091;-8.62268;-0.1504942;0.7187424
112632836;41.18033;-8.623503;-0.1505085;0.7187323
112633698;41.17952;-8.623425;-0.1505072;0.7187182
112633704;41.17981;-8.623525;-0.1505089;0.7187232
112633972;41.17936;-8.623131;-0.150502;0.7187153
112634552;41.17964;-8.622481;-0.1504907;0.7187203
112634554;41.17939;-8.622753;-0.1504954;0.718716
112636630;41.18163;-8.621502;-0.1504736;0.718755
112636636;41.18123;-8.621074;-0.1504661;0.7187481
112636640;41.18101;-8.621151;-0.1504675;0.7187442
112637633;41.17973;-8.622059;-0.1504833;0.7187219
112637635;41.18008;-8.621881;-0.1504802;0.7187279
112638858;41.17897;-8.622421;-0.1504896;0.7187086
112638852;41.18267;-8.622577;-0.1504924;0.7187732
112640154;41.1824;-8.622318;-0.1504878;0.7187684
112640155;41.18217;-8.622275;-0.1504871;0.7187645
112640157;41.18179;-8.622198;-0.1504857;0.7187578
112641257;41.17859;-8.622633;-0.1504933;0.718702
112641653;41.17708;-8.622351;-0.1504884;0.7186756
112643062;41.18348;-8.622808;-0.1504964;0.7187873
112643064;41.18327;-8.62267;-0.150494;0.7187836
112643065;41.18306;-8.622559;-0.150492;0.71878
112651991;41.18074;-8.592571;-0.1499687;0.7187394
112651987;41.17987;-8.589511;-0.1499152;0.7187243
112651985;41.1798;-8.588835;-0.1499034;0.7187231
112651993;41.18181;-8.595385;-0.1500178;0.7187582
112653406;41.17961;-8.59281;-0.1499728;0.7187197
112664310;41.18137;-8.58366;-0.1498131;0.7187505
112664325;41.17997;-8.58658;-0.1498641;0.718726
112664327;41.17984;-8.586956;-0.1498706;0.7187238
112664333;41.17973;-8.587591;-0.1498817;0.7187219
112676582;41.16372;-8.634754;-0.1507049;0.7184425
112694611;41.18792;-8.667802;-0.1512817;0.7188649
112694614;41.18749;-8.667122;-0.1512698;0.7188573
114302667;41.19095;-8.62761;-0.1505802;0.7189177
114302657;41.18563;-8.624242;-0.1505214;0.7188249
114302658;41.18724;-8.625294;-0.1505398;0.718853
114302659;41.18853;-8.626172;-0.1505551;0.7188755
114302661;41.19;-8.627078;-0.1505709;0.7189011
114310831;41.15095;-8.579494;-0.1497404;0.7182195
114310832;41.15071;-8.579382;-0.1497385;0.7182155
114310833;41.15056;-8.579365;-0.1497382;0.7182127
114310834;41.15034;-8.579382;-0.1497385;0.7182088
114310835;41.15008;-8.579451;-0.1497397;0.7182044
114310836;41.14993;-8.579571;-0.1497418;0.7182017
114310837;41.1498;-8.579742;-0.1497447;0.7181996
114310838;41.1497;-8.579923;-0.1497479;0.7181978
122410791;41.17767;-8.655236;-0.1510624;0.7186859
122410789;41.17828;-8.655927;-0.1510744;0.7186965
122411124;41.17777;-8.655107;-0.1510601;0.7186877
122411125;41.17833;-8.655803;-0.1510723;0.7186974
122432556;41.16427;-8.632442;-0.1506645;0.718452
25632226;41.15071;-8.621094;-0.1504665;0.7182155
25632366;41.15168;-8.613873;-0.1503405;0.7182323
96497243;41.17782;-8.656335;-0.1510815;0.7186885
111635404;41.17791;-8.656118;-0.1510778;0.71869
111635403;41.17796;-8.656029;-0.1510762;0.7186909
96497016;41.17768;-8.6557;-0.1510705;0.7186861
96496391;41.17332;-8.687977;-0.1516338;0.71861
96496392;41.17354;-8.684098;-0.1515661;0.7186138
96496569;41.17354;-8.688046;-0.151635;0.7186138
96497009;41.17914;-8.666365;-0.1512566;0.7187116
96497010;41.17922;-8.665637;-0.1512439;0.7187129
96497011;41.179;-8.664327;-0.151221;0.7187091
96497006;41.17567;-8.670749;-0.1513331;0.7186511
96497255;41.17577;-8.670906;-0.1513359;0.7186528
111636732;41.17773;-8.65582;-0.1510726;0.7186869
111506652;41.17355;-8.684385;-0.1515711;0.7186139
111506653;41.17267;-8.682024;-0.1515299;0.7185986
111506834;41.17376;-8.684383;-0.1515711;0.7186177
26016447;41.15611;-8.645827;-0.1508982;0.7183096
112291402;41.1753;-8.653004;-0.1510234;0.7186445
112290052;41.17617;-8.651724;-0.1510011;0.7186597
112290053;41.17509;-8.653286;-0.1510283;0.718641
112290054;41.17483;-8.653526;-0.1510325;0.7186364
112552937;41.17503;-8.652947;-0.1510224;0.7186398
112552938;41.17507;-8.652999;-0.1510233;0.7186406
112552929;41.17505;-8.652553;-0.1510155;0.7186401
112552931;41.17499;-8.652638;-0.151017;0.7186392
112552934;41.17499;-8.652767;-0.1510193;0.7186392
112552936;41.17499;-8.652853;-0.1510208;0.7186392
112552927;41.17512;-8.65249;-0.1510144;0.7186415
25632447;41.15482;-8.604693;-0.1501802;0.7182871
25632373;41.15528;-8.613317;-0.1503308;0.7182952
112265315;41.17773;-8.652838;-0.1510205;0.7186871
26057853;41.18035;-8.59204;-0.1499594;0.7187327
26122719;41.1771;-8.593305;-0.1499815;0.718676
26015911;41.17397;-8.609079;-0.1502568;0.7186213
112652932;41.18095;-8.593472;-0.1499844;0.7187431
111415446;41.15888;-8.635875;-0.1507244;0.7183579
25632454;41.15355;-8.606226;-0.150207;0.7182649
111629975;41.17237;-8.675108;-0.1514092;0.7185935
25632451;41.15471;-8.605831;-0.1502001;0.7182851
25632453;41.15389;-8.606207;-0.1502066;0.7182709
25620518;41.14993;-8.614813;-0.1503568;0.7182017
112613612;41.17966;-8.589255;-0.1499108;0.7187207
122432566;41.16253;-8.635946;-0.1507257;0.7184216
112594240;41.16568;-8.640154;-0.1507991;0.7184767
25504000;41.16771;-8.643175;-0.1508519;0.7185121
25504002;41.16768;-8.643067;-0.15085;0.7185115
112594223;41.16525;-8.639132;-0.1507813;0.7184691
112594214;41.16472;-8.638167;-0.1507645;0.7184599
26016750;41.16747;-8.64189;-0.1508294;0.7185079
26016424;41.16504;-8.645858;-0.1508987;0.7184654
25504016;41.16737;-8.641461;-0.150822;0.7185061
26016422;41.16558;-8.644771;-0.1508797;0.7184749
112588578;41.16542;-8.64018;-0.1507996;0.7184722
26016426;41.16455;-8.647113;-0.1509206;0.7184569
25504015;41.1672;-8.641696;-0.1508261;0.7185032
26016428;41.1641;-8.647943;-0.1509351;0.7184491
112594241;41.16588;-8.640383;-0.1508031;0.7184801
112593583;41.16451;-8.637421;-0.1507514;0.7184563
26016430;41.16352;-8.648569;-0.150946;0.718439
26016751;41.16572;-8.644428;-0.1508737;0.7184773
25504017;41.16751;-8.641149;-0.1508165;0.7185086
112651994;41.18238;-8.597376;-0.1500525;0.7187681
112651997;41.18458;-8.606362;-0.1502094;0.7188065
112652000;41.18474;-8.607392;-0.1502273;0.7188093
112651995;41.18346;-8.601417;-0.150123;0.7187871
112652015;41.18333;-8.613437;-0.1503328;0.7187846
112628010;41.17928;-8.632215;-0.1506606;0.7187141
112628012;41.17928;-8.632421;-0.1506642;0.7187139
112628013;41.17929;-8.632584;-0.150667;0.7187141
112628014;41.17944;-8.632841;-0.1506715;0.7187167
111641072;41.17837;-8.654523;-0.1510499;0.7186981
111641074;41.17828;-8.654816;-0.151055;0.7186965
111641076;41.17827;-8.654969;-0.1510577;0.7186964
111641070;41.17889;-8.653011;-0.1510235;0.7187073
111641071;41.17868;-8.653561;-0.1510331;0.7187036
111636742;41.17827;-8.655252;-0.1510626;0.7186964
112627998;41.18141;-8.619991;-0.1504472;0.7187511
111641067;41.18065;-8.64997;-0.1509705;0.718738
111641069;41.17931;-8.652317;-0.1510114;0.7187146
112628027;41.18221;-8.647262;-0.1509232;0.7187652
112627997;41.18179;-8.619308;-0.1504353;0.7187577
112628006;41.17986;-8.626829;-0.1505666;0.7187241
112627999;41.18087;-8.621227;-0.1504688;0.7187418
25632414;41.15185;-8.605035;-0.1501862;0.7182353
25632411;41.15094;-8.604254;-0.1501726;0.7182193
25632423;41.151;-8.602248;-0.1501376;0.7182205
25632424;41.15095;-8.603686;-0.1501627;0.7182196
25632425;41.15326;-8.603552;-0.1501603;0.7182599
25632428;41.15104;-8.601172;-0.1501188;0.7182211
25632449;41.15458;-8.603035;-0.1501513;0.718283
25632463;41.15562;-8.602601;-0.1501437;0.7183012
112292257;41.17568;-8.652895;-0.1510215;0.7186512
112292258;41.1756;-8.652773;-0.1510194;0.7186498
112292254;41.1757;-8.653027;-0.1510238;0.7186515
112552926;41.17529;-8.652475;-0.1510142;0.7186444
112292252;41.1757;-8.653167;-0.1510262;0.7186515
112292259;41.17544;-8.652578;-0.151016;0.7186469
112591235;41.16715;-8.643422;-0.1508562;0.7185023
112591239;41.1674;-8.6436;-0.1508593;0.7185068
25503994;41.16696;-8.643142;-0.1508513;0.718499
25503962;41.16774;-8.643825;-0.1508632;0.7185127
25503993;41.16693;-8.642846;-0.1508461;0.7184985
25503999;41.16766;-8.643435;-0.1508564;0.7185112
26015934;41.17258;-8.628894;-0.1506026;0.7185971
26016169;41.1739;-8.618241;-0.1504167;0.7186201
26015932;41.17284;-8.62756;-0.1505793;0.7186016
25504166;41.17251;-8.622107;-0.1504841;0.7185959
112599861;41.17228;-8.622318;-0.1504878;0.7185917
26015930;41.17311;-8.624862;-0.1505322;0.7186064
25504165;41.17272;-8.622046;-0.1504831;0.7185995
25632376;41.15185;-8.610143;-0.1502753;0.7182353
25620653;41.1536;-8.611996;-0.1503077;0.7182658
112593599;41.16442;-8.636933;-0.1507429;0.7184547
112593601;41.16427;-8.636408;-0.1507338;0.7184521
112593593;41.16449;-8.637312;-0.1507495;0.7184558
111830195;41.16089;-8.646554;-0.1509108;0.7183931
111798983;41.15968;-8.640642;-0.1508076;0.7183719
111415443;41.16033;-8.643944;-0.1508653;0.7183833
112594210;41.16459;-8.637335;-0.1507499;0.7184575
112594202;41.16436;-8.63643;-0.1507341;0.7184537
26016465;41.14975;-8.64096;-0.1508132;0.7181986
112628005;41.18043;-8.622694;-0.1504944;0.7187341
26122709;41.17992;-8.624264;-0.1505218;0.7187253
112628001;41.18055;-8.622285;-0.1504873;0.7187361
112628000;41.18066;-8.621902;-0.1504806;0.7187381
112613581;41.18275;-8.61725;-0.1503994;0.7187747
112613586;41.18323;-8.612714;-0.1503202;0.718783
112613587;41.18331;-8.61248;-0.1503161;0.7187843
112613588;41.18341;-8.612226;-0.1503117;0.7187861
112613589;41.18375;-8.611374;-0.1502968;0.718792
112627996;41.18224;-8.618578;-0.1504226;0.7187657
25632402;41.15016;-8.609421;-0.1502627;0.7182058
26122734;41.19173;-8.592519;-0.1499677;0.7189313
26122781;41.18406;-8.593787;-0.1499899;0.7187974
112677105;41.16333;-8.633634;-0.1506853;0.7184356
122432561;41.1629;-8.635208;-0.1507128;0.7184281
122432550;41.16504;-8.630807;-0.150636;0.7184654
25503938;41.1666;-8.640655;-0.1508079;0.7184927
111830201;41.16253;-8.655945;-0.1510747;0.7184216
25632438;41.14896;-8.601921;-0.1501319;0.7181848
122434048;41.16299;-8.635067;-0.1507103;0.7184297
111648002;41.17865;-8.653168;-0.1510263;0.7187031
112651988;41.17992;-8.589999;-0.1499238;0.7187251
112613614;41.17958;-8.587519;-0.1498805;0.7187192
112613616;41.17968;-8.586929;-0.1498702;0.7187209
26122679;41.18178;-8.622381;-0.1504889;0.7187577
114302729;41.18469;-8.62381;-0.1505139;0.7188085
114302732;41.18774;-8.625837;-0.1505493;0.7188618
114302737;41.1889;-8.626529;-0.1505613;0.718882
114302741;41.18955;-8.626948;-0.1505686;0.7188932
114302744;41.19053;-8.627556;-0.1505793;0.7189103
26122652;41.18642;-8.624937;-0.1505335;0.7188386
25632421;41.14981;-8.610211;-0.1502765;0.7181997
