296058746;41.18732;-8.632314;-0.1506623;0.7188544
296059595;41.18509;-8.63177;-0.1506528;0.7188154
885947915;41.18311;-8.631184;-0.1506426;0.7187808
296058742;41.1807;-8.630209;-0.1506256;0.7187388
885947924;41.18495;-8.631736;-0.1506522;0.718813
296058743;41.18097;-8.630306;-0.1506273;0.7187436
2292597575;41.18482;-8.630464;-0.15063;0.7188107
2292597580;41.18477;-8.632466;-0.150665;0.7188099
2292597583;41.18445;-8.631609;-0.15065;0.7188043
2292597574;41.18414;-8.630274;-0.1506267;0.7187989
2292597585;41.18443;-8.631523;-0.1506485;0.7188039
2292597600;41.1848;-8.632295;-0.150662;0.7188103
2292597611;41.18396;-8.632261;-0.1506614;0.7187957
2292597615;41.18405;-8.631508;-0.1506482;0.7187972
2292597629;41.18406;-8.632113;-0.1506588;0.7187974
2292597635;41.18411;-8.631448;-0.1506472;0.7187983
296058886;41.18367;-8.631413;-0.1506466;0.7187907
1670426580;41.18362;-8.628385;-0.1505937;0.7187897
1670426583;41.1875;-8.627792;-0.1505834;0.7188575
1670426592;41.1872;-8.62791;-0.1505854;0.7188523
1670426593;41.187;-8.627992;-0.1505869;0.7188488
1670426596;41.18684;-8.628055;-0.150588;0.7188459
1670426599;41.18388;-8.62956;-0.1506142;0.7187942
1670426609;41.18678;-8.628118;-0.1505891;0.718845
1670426612;41.18671;-8.628249;-0.1505914;0.7188437
1670426614;41.1867;-8.628282;-0.1505919;0.7188435
1670426617;41.18662;-8.628346;-0.1505931;0.7188421
1670426621;41.18643;-8.628481;-0.1505954;0.7188388
1670426624;41.18765;-8.627751;-0.1505827;0.7188601
1670426625;41.18575;-8.628927;-0.1506032;0.7188268
1670426629;41.18588;-8.628846;-0.1506018;0.7188293
1670426630;41.18626;-8.628592;-0.1505973;0.7188358
1670426631;41.18596;-8.628788;-0.1506008;0.7188306
1670426634;41.18776;-8.627743;-0.1505825;0.718862
1670426639;41.18542;-8.629039;-0.1506051;0.7188211
1670426642;41.18559;-8.628955;-0.1506037;0.7188242
1670426647;41.18529;-8.62909;-0.150606;0.718819
1670426648;41.18509;-8.629187;-0.1506077;0.7188153
1670426649;41.18493;-8.629229;-0.1506085;0.7188126
1670426652;41.18471;-8.629247;-0.1506088;0.7188088
1670426655;41.18454;-8.629374;-0.150611;0.7188059
1670426657;41.18435;-8.629679;-0.1506163;0.7188026
1670426658;41.18431;-8.629744;-0.1506174;0.7188018
1670426662;41.18463;-8.629277;-0.1506093;0.7188073
1670426663;41.18419;-8.629943;-0.1506209;0.7187997
1670426665;41.18406;-8.63018;-0.1506251;0.7187974
1670426667;41.18401;-8.630133;-0.1506242;0.7187965
296058969;41.18401;-8.630298;-0.1506271;0.7187966
296059321;41.18371;-8.628759;-0.1506003;0.7187914
1670512000;41.19148;-8.633415;-0.1506815;0.7189269
1728072173;41.19062;-8.633163;-0.1506771;0.7189119
430023258;41.19015;-8.633013;-0.1506745;0.7189038
430023257;41.18877;-8.63267;-0.1506685;0.7188796
1929265698;41.19199;-8.633574;-0.1506843;0.7189358
1942879413;41.19231;-8.633652;-0.1506857;0.7189415
280065295;41.19009;-8.632998;-0.1506742;0.7189026
2583954419;41.17946;-8.629609;-0.1506151;0.7187172
2595671287;41.18622;-8.628613;-0.1505977;0.7188352
2596033750;41.18174;-8.63062;-0.1506327;0.7187569
112628007;41.17955;-8.629645;-0.1506157;0.7187188
1668824904;41.19294;-8.633804;-0.1506883;0.7189524
3230631191;41.18314;-8.630593;-0.1506323;0.7187815
3230631192;41.18317;-8.630482;-0.1506303;0.718782
3230631196;41.18383;-8.630903;-0.1506377;0.7187934
3230631198;41.18401;-8.630316;-0.1506274;0.7187965
3230631199;41.18409;-8.630302;-0.1506272;0.7187979
3230631200;41.1841;-8.630226;-0.1506259;0.7187981
3237191995;41.18454;-8.631631;-0.1506504;0.7188058
3241162391;41.18529;-8.631819;-0.1506537;0.718819
3241162403;41.18587;-8.631959;-0.1506561;0.718829
3241162408;41.18593;-8.628809;-0.1506011;0.7188301
4004264461;41.18169;-8.630601;-0.1506324;0.7187561
