99016507;1145511414;1145512974;
99016507;1145512974;1145514296;
99016507;1145514296;1145511820;
99016507;1145511820;1145511374;
99016507;1145511374;1145512126;
99016507;1145512126;1145513515;
99016507;1145513515;1145512466;
99016507;1145512466;1145513830;
99016544;1145511652;1145511671;
99016618;1145512706;1145510961;
99016668;1145514700;1145511652;
99016668;1145511652;1145513830;
99016693;1534488839;1534488997;
99016693;1534488997;1534488967;
99016693;1534488967;1145512768;
99016693;1145512768;1534488944;
99016693;1534488944;1534488947;
99016693;1534488947;1145511528;
99016693;1145511528;353288490;
99016736;1145512768;1145514876;
99016736;1145514876;1145511580;
99016736;1145511580;1145514054;
99016736;1145514054;1145513589;
99016736;1145513589;1145511207;
99016736;1145511207;1145514808;
99016739;1788784879;1145511205;
99016739;1145511205;1145513585;
99016739;1145513585;1145514050;
99016739;1145514050;1145511653;
99016739;1145511653;1145511919;
37406652;437000332;1534488874;
37406652;1534488874;1145511019;
37406652;1145511019;3740426671;
37406652;3740426671;3740426819;
37406652;3740426819;1534488946;
37406652;1534488946;3740426079;
37406652;3740426079;1534488943;
37406652;1534488943;3740426442;
37406652;3740426442;3740426814;
37406652;3740426814;1143318322;
37406652;1143318322;1534488931;
37406652;1534488931;1534488965;
37406652;1534488965;1534488969;
37406652;1534488969;1534488844;
160528050;1143317071;1143318442;
98835909;1143318826;1143317595;
98835909;1143317595;1143317071;
98835909;1143317071;1143316741;
98835909;1143316741;1143316350;
98835909;1143316350;1143317796;
98835909;1143317796;1143317287;
98835909;1143317287;1143318826;
99016482;1145511919;1145514192;
99016482;1145514192;1145513729;
99016482;1145513729;1145511316;
99016482;1145511316;1145514975;
99016482;1145514975;1788784879;
369859479;3736054725;3736055049;
369859479;3736055049;3736054947;
369859479;3736054947;3736055076;
369859479;3736055076;3736055238;
369859479;3736055238;3736055088;
369859479;3736055088;3736054761;
369859479;3736054761;3736054785;
369859479;3736054785;3736055031;
369859479;3736055031;3736055248;
369859479;3736055248;3736055218;
369859479;3736055218;3736054923;
369859479;3736054923;3736055179;
369859479;3736055179;3736054822;
369859479;3736054822;1145513573;
369859479;1145513573;1145514525;
369859479;1145514525;1145513849;
369859479;1145513849;1145511081;
369859479;1145511081;1145514521;
369859479;1145514521;1145511997;
369859479;1145511997;1145511450;
369859479;1145511450;1145512038;
369859479;1145512038;1145511497;
369859479;1145511497;1145513714;
369859479;1145513714;1143316629;
369859479;1143316629;1145512824;
369859479;1145512824;1145513774;
369859479;1145513774;1145511376;
369859479;1145511376;1145510961;
369859479;1145510961;1145512471;
369859479;1145512471;1145511824;
369859479;1145511824;1145513988;
369859479;1145513988;1145513831;
369859479;1145513831;1145511919;
369859479;1145511919;1145514700;
369859479;1145514700;1145512630;
369859479;1145512630;1145511897;
369859479;1145511897;1145514047;
369859479;1145514047;1145513579;
369859479;1145513579;1145511203;
369859479;1145511203;1145510979;
369859479;1145510979;1145514799;
369859479;1145514799;1145511710;
369859479;1145511710;1145515079;
370332323;3740426069;1143317318;
370332323;1143317318;1143316781;
370332323;1143316781;2846875536;
370332323;2846875536;1143318167;
370332323;1143318167;1146570202;
370332323;1146570202;1146570271;
370332323;1146570271;1146570297;
370332323;1146570297;1146570481;
370332323;1146570481;1146569960;
370332323;1146569960;1146570199;
370332323;1146570199;1146570296;
370332323;1146570296;1146570479;
370332323;1146570479;1146570092;
370332323;1146570092;1146570379;
